;0;12;24;36;48;60;72;84;96;108;120;132;144;156;168;180;cod_regsaud
2020-01;8.0;7.0;6.0;5.0;4.0;;;;;;;;;;;;15008
2021-01;7.0;6.0;6.0;4.0;;;;;;;;;;;;;15008
2022-01;11.0;7.0;4.0;;;;;;;;;;;;;;15008
2023-01;6.0;6.0;;;;;;;;;;;;;;;15008
2024-01;24.0;;;;;;;;;;;;;;;;15008
2009-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;;;15011
2010-01;7.0;4.0;3.0;4.0;4.0;3.0;2.0;1.0;1.0;;;;;;;;15011
2011-01;3.0;3.0;1.0;1.0;;;;;;;;;;1.0;;;15011
2012-01;1.0;;;;;;;;;;;;1.0;;;;15011
2013-01;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;15011
2014-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;15011
2015-01;4.0;3.0;3.0;;;;;;;1.0;;;;;;;15011
2016-01;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;15011
2017-01;1.0;1.0;1.0;;;;;;;;;;;;;;15011
2018-01;6.0;6.0;6.0;5.0;4.0;4.0;3.0;;;;;;;;;;15011
2019-01;3.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;15011
2020-01;17.0;15.0;9.0;9.0;8.0;;;;;;;;;;;;15011
2021-01;5.0;1.0;;;;;;;;;;;;;;;15011
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;15011
2023-01;3.0;2.0;;;;;;;;;;;;;;;15011
2024-01;4.0;;;;;;;;;;;;;;;;15011
2010-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;25007
2011-01;3.0;1.0;1.0;;;;;;;;;;;;;;25007
2012-01;3.0;2.0;1.0;1.0;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;25007
2013-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;25007
2014-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;25007
2018-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;25007
2023-01;1.0;1.0;;;;;;;;;;;;;;;25007
2024-01;1.0;;;;;;;;;;;;;;;;25007
2009-01;6.0;5.0;5.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;25006
2010-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;25006
2012-01;2.0;1.0;;;;;;;;;;;;;;;25006
2018-01;1.0;1.0;;;;;;;;;;;;;;;25006
2020-01;1.0;1.0;1.0;;;;;;;;;;;;;;25006
2022-01;5.0;5.0;4.0;;;;;;;;;;;;;;25006
2023-01;3.0;3.0;;;;;;;;;;;;;;;25006
2024-01;1.0;;;;;;;;;;;;;;;;25006
2009-01;5.0;5.0;4.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;25009
2011-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;25009
2012-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;25009
2013-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;;;;;25009
2015-01;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;25009
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;25009
2017-01;2.0;1.0;1.0;;;;;;;;;;;;;;25009
2019-01;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;;;25009
2020-01;9.0;7.0;6.0;3.0;2.0;;;;;;;;;;;;25009
2021-01;1.0;1.0;1.0;;;;;;;;;;;;;;25009
2022-01;2.0;2.0;1.0;;;;;;;;;;;;;;25009
2024-01;4.0;;;;;;;;;;;;;;;;25009
2009-01;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;25016
2010-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;25016
2011-01;14.0;14.0;14.0;12.0;12.0;10.0;9.0;8.0;8.0;8.0;6.0;6.0;6.0;6.0;;;25016
2012-01;16.0;15.0;15.0;13.0;12.0;12.0;10.0;9.0;8.0;8.0;6.0;6.0;6.0;;;;25016
2013-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;25016
2014-01;4.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;;;;;;25016
2015-01;5.0;5.0;4.0;4.0;3.0;3.0;2.0;2.0;2.0;2.0;;;;;;;25016
2016-01;8.0;8.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;;;25016
2017-01;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;;;;;;;;;25016
2018-01;7.0;7.0;6.0;6.0;4.0;4.0;4.0;;;;;;;;;;25016
2019-01;19.0;19.0;19.0;16.0;16.0;15.0;;;;;;;;;;;25016
2020-01;5.0;5.0;5.0;4.0;4.0;;;;;;;;;;;;25016
2021-01;4.0;2.0;1.0;1.0;;;;;;;;;;;;;25016
2022-01;8.0;8.0;8.0;;;;;;;;;;;;;;25016
2023-01;6.0;5.0;;;;;;;;;;;;;;;25016
2024-01;10.0;;;;;;;;;;;;;;;;25016
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;;;;;;25011
2012-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;25011
2016-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;25011
2021-01;1.0;1.0;1.0;;;;;;;;;;;;;;25011
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;25011
2023-01;1.0;;;;;;;;;;;;;;;;25011
2024-01;3.0;;;;;;;;;;;;;;;;25011
2009-01;7.0;5.0;4.0;;;;;;;;;;;;;;26006
2010-01;3.0;2.0;;;;;;;;;;;;;;;26006
2011-01;8.0;6.0;7.0;5.0;3.0;2.0;3.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0;;;26006
2012-01;2.0;1.0;1.0;1.0;1.0;1.0;;;;1.0;1.0;1.0;1.0;;;;26006
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;26006
2014-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;26006
2015-01;1.0;;;;;;;;;;;;;;;;26006
2017-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;26006
2018-01;4.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;;26006
2019-01;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;26006
2020-01;4.0;4.0;4.0;4.0;4.0;;;;;;;;;;;;26006
2021-01;3.0;3.0;1.0;1.0;;;;;;;;;;;;;26006
2023-01;4.0;1.0;;;;;;;;;;;;;;;26006
2024-01;3.0;;;;;;;;;;;;;;;;26006
2010-01;4.0;4.0;1.0;1.0;1.0;;;;;;;;;;;;26008
2011-01;2.0;1.0;;;;;;;;;;;;;;;26008
2012-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;26008
2013-01;10.0;8.0;7.0;5.0;3.0;3.0;2.0;1.0;1.0;2.0;2.0;1.0;;;;;26008
2014-01;3.0;2.0;3.0;3.0;3.0;1.0;;;;;;;;;;;26008
2015-01;3.0;3.0;2.0;2.0;;;;;;;;;;;;;26008
2016-01;2.0;1.0;;;;;;;;;;;;;;;26008
2017-01;4.0;2.0;1.0;1.0;1.0;1.0;;;;;;;;;;;26008
2018-01;1.0;;;;;;;;;;;;;;;;26008
2019-01;6.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;;;26008
2020-01;7.0;5.0;2.0;2.0;2.0;;;;;;;;;;;;26008
2021-01;8.0;8.0;7.0;6.0;;;;;;;;;;;;;26008
2022-01;6.0;3.0;2.0;;;;;;;;;;;;;;26008
2023-01;9.0;2.0;;;;;;;;;;;;;;;26008
2024-01;10.0;;;;;;;;;;;;;;;;26008
2009-01;1.0;;1.0;1.0;1.0;;;;;;;;;;;;26009
2010-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;26009
2011-01;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;26009
2012-01;2.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;26009
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;26009
2014-01;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;26009
2015-01;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;3.0;;;;;;;26009
2016-01;5.0;4.0;5.0;4.0;4.0;4.0;3.0;4.0;4.0;;;;;;;;26009
2017-01;3.0;3.0;3.0;2.0;3.0;3.0;3.0;3.0;;;;;;;;;26009
2018-01;3.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;26009
2019-01;8.0;7.0;6.0;4.0;5.0;5.0;;;;;;;;;;;26009
2020-01;5.0;3.0;5.0;4.0;5.0;;;;;;;;;;;;26009
2021-01;6.0;6.0;5.0;5.0;;;;;;;;;;;;;26009
2022-01;6.0;6.0;5.0;;;;;;;;;;;;;;26009
2023-01;4.0;4.0;;;;;;;;;;;;;;;26009
2024-01;9.0;;;;;;;;;;;;;;;;26009
2009-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;26012
2010-01;2.0;2.0;2.0;2.0;;;;;;;;;;;;;26012
2011-01;1.0;;;;;;;;1.0;1.0;1.0;1.0;1.0;1.0;;;26012
2014-01;3.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;26012
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;26012
2019-01;3.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;26012
2020-01;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;26012
2021-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;26012
2023-01;3.0;3.0;;;;;;;;;;;;;;;26012
2024-01;7.0;;;;;;;;;;;;;;;;26012
2009-01;12.0;12.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10.0;22004
2010-01;7.0;7.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;;22004
2011-01;6.0;6.0;6.0;6.0;6.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;22004
2012-01;4.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;22004
2013-01;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;6.0;;;;;22004
2014-01;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;;;;;;22004
2015-01;13.0;12.0;12.0;12.0;13.0;12.0;12.0;12.0;12.0;12.0;;;;;;;22004
2016-01;18.0;18.0;17.0;17.0;17.0;17.0;16.0;16.0;15.0;;;;;;;;22004
2017-01;12.0;12.0;11.0;11.0;11.0;11.0;11.0;11.0;;;;;;;;;22004
2018-01;22.0;22.0;20.0;19.0;20.0;20.0;19.0;;;;;;;;;;22004
2019-01;14.0;13.0;11.0;12.0;12.0;11.0;;;;;;;;;;;22004
2020-01;16.0;14.0;14.0;14.0;13.0;;;;;;;;;;;;22004
2021-01;16.0;16.0;16.0;15.0;;;;;;;;;;;;;22004
2022-01;14.0;14.0;14.0;;;;;;;;;;;;;;22004
2023-01;14.0;14.0;;;;;;;;;;;;;;;22004
2024-01;17.0;;;;;;;;;;;;;;;;22004
2009-01;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;22005
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;22005
2012-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;22005
2013-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;22005
2014-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;22005
2018-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;22005
2020-01;1.0;;;;;;;;;;;;;;;;22005
2023-01;1.0;1.0;;;;;;;;;;;;;;;22005
2009-01;17.0;16.0;16.0;11.0;11.0;10.0;9.0;8.0;7.0;6.0;6.0;6.0;6.0;6.0;6.0;5.0;22006
2010-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;22006
2011-01;1.0;1.0;1.0;;;;;;;;;;;;;;22006
2014-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;22006
2009-01;13.0;9.0;9.0;7.0;7.0;8.0;8.0;8.0;4.0;4.0;3.0;3.0;3.0;3.0;4.0;4.0;41019
2010-01;8.0;6.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;;41019
2011-01;3.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;41019
2012-01;8.0;8.0;8.0;8.0;8.0;8.0;8.0;7.0;7.0;7.0;2.0;;;;;;41019
2014-01;3.0;2.0;2.0;2.0;;;;;;;;;;;;;41019
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;41019
2018-01;1.0;;;;;;;;;;;;;;;;41019
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;41019
2020-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;41019
2021-01;2.0;1.0;1.0;1.0;;;;;;;;;;;;;41019
2022-01;3.0;3.0;2.0;;;;;;;;;;;;;;41019
2023-01;3.0;3.0;;;;;;;;;;;;;;;41019
2024-01;2.0;;;;;;;;;;;;;;;;41019
2009-01;5.0;5.0;3.0;3.0;3.0;3.0;3.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;24004
2010-01;6.0;4.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;24004
2011-01;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;24004
2012-01;1.0;;;;;;;;;;;;;;;;24004
2013-01;3.0;;;;;;;1.0;1.0;1.0;1.0;1.0;;;;;24004
2014-01;2.0;2.0;1.0;;;;;;;;;;;;;;24004
2017-01;3.0;3.0;3.0;2.0;1.0;;;;;;;;;;;;24004
2018-01;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;24004
2019-01;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;;24004
2020-01;2.0;1.0;;;;;;;;;;;;;;;24004
2021-01;3.0;3.0;3.0;3.0;;;;;;;;;;;;;24004
2022-01;2.0;2.0;2.0;;;;;;;;;;;;;;24004
2023-01;6.0;5.0;;;;;;;;;;;;;;;24004
2024-01;1.0;;;;;;;;;;;;;;;;24004
2009-01;65.0;61.0;62.0;37.0;35.0;37.0;35.0;33.0;27.0;30.0;30.0;29.0;29.0;28.0;27.0;27.0;24007
2010-01;19.0;19.0;16.0;16.0;16.0;16.0;15.0;15.0;14.0;14.0;14.0;14.0;14.0;13.0;13.0;;24007
2011-01;10.0;7.0;7.0;7.0;6.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;;24007
2012-01;18.0;14.0;14.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;13.0;14.0;;;;24007
2013-01;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;11.0;;;;;24007
2014-01;19.0;19.0;18.0;18.0;18.0;18.0;18.0;17.0;18.0;18.0;18.0;;;;;;24007
2015-01;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.0;;;;;;;24007
2016-01;19.0;19.0;15.0;15.0;14.0;14.0;14.0;13.0;13.0;;;;;;;;24007
2017-01;17.0;17.0;16.0;17.0;17.0;16.0;15.0;15.0;;;;;;;;;24007
2018-01;18.0;16.0;16.0;16.0;16.0;16.0;16.0;;;;;;;;;;24007
2019-01;13.0;12.0;13.0;13.0;12.0;11.0;;;;;;;;;;;24007
2020-01;21.0;21.0;20.0;20.0;20.0;;;;;;;;;;;;24007
2021-01;17.0;17.0;17.0;16.0;;;;;;;;;;;;;24007
2022-01;22.0;20.0;20.0;;;;;;;;;;;;;;24007
2023-01;30.0;28.0;;;;;;;;;;;;;;;24007
2024-01;16.0;;;;;;;;;;;;;;;;24007
2009-01;5.0;3.0;4.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;;;1.0;1.0;1.0;24006
2010-01;11.0;9.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;24006
2011-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;24006
2012-01;10.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;;;;24006
2013-01;3.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;24006
2014-01;6.0;5.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;24006
2015-01;5.0;4.0;3.0;1.0;;;;2.0;1.0;1.0;;;;;;;24006
2016-01;1.0;1.0;;;;;;;;;;;;;;;24006
2017-01;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;24006
2018-01;5.0;3.0;3.0;2.0;2.0;3.0;3.0;;;;;;;;;;24006
2019-01;6.0;4.0;4.0;3.0;3.0;3.0;;;;;;;;;;;24006
2020-01;6.0;5.0;3.0;3.0;4.0;;;;;;;;;;;;24006
2021-01;2.0;1.0;1.0;;;;;;;;;;;;;;24006
2022-01;1.0;1.0;;;;;;;;;;;;;;;24006
2023-01;4.0;3.0;;;;;;;;;;;;;;;24006
2024-01;5.0;;;;;;;;;;;;;;;;24006
2009-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;11002
2011-01;4.0;4.0;4.0;4.0;4.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;11002
2012-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;11002
2013-01;1.0;1.0;;;;;;;;;;;;;;;11002
2014-01;29.0;27.0;25.0;25.0;24.0;24.0;21.0;19.0;19.0;7.0;8.0;;;;;;11002
2015-01;9.0;8.0;8.0;6.0;6.0;4.0;4.0;3.0;3.0;2.0;;;;;;;11002
2016-01;5.0;5.0;4.0;4.0;4.0;4.0;4.0;1.0;1.0;;;;;;;;11002
2017-01;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;11002
2018-01;10.0;7.0;7.0;4.0;2.0;2.0;1.0;;;;;;;;;;11002
2019-01;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;11002
2020-01;5.0;3.0;3.0;3.0;3.0;;;;;;;;;;;;11002
2021-01;6.0;6.0;4.0;4.0;;;;;;;;;;;;;11002
2022-01;8.0;8.0;8.0;;;;;;;;;;;;;;11002
2023-01;17.0;13.0;;;;;;;;;;;;;;;11002
2024-01;14.0;;;;;;;;;;;;;;;;11002
2009-01;9.0;9.0;8.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;4.0;5.0;5.0;5.0;5.0;11004
2010-01;7.0;6.0;5.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;;11004
2011-01;8.0;5.0;3.0;3.0;4.0;4.0;4.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;;;11004
2012-01;6.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;11004
2013-01;8.0;8.0;7.0;7.0;5.0;5.0;4.0;3.0;4.0;4.0;5.0;5.0;;;;;11004
2014-01;19.0;18.0;17.0;17.0;13.0;13.0;8.0;7.0;6.0;6.0;6.0;;;;;;11004
2015-01;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;;;;;;;11004
2016-01;7.0;6.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;11004
2017-01;55.0;6.0;6.0;4.0;5.0;5.0;5.0;5.0;;;;;;;;;11004
2018-01;11.0;10.0;10.0;9.0;9.0;9.0;8.0;;;;;;;;;;11004
2019-01;10.0;10.0;10.0;10.0;9.0;9.0;;;;;;;;;;;11004
2020-01;8.0;8.0;8.0;8.0;7.0;;;;;;;;;;;;11004
2021-01;14.0;14.0;14.0;13.0;;;;;;;;;;;;;11004
2022-01;17.0;10.0;9.0;;;;;;;;;;;;;;11004
2023-01;10.0;8.0;;;;;;;;;;;;;;;11004
2024-01;13.0;;;;;;;;;;;;;;;;11004
2011-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;1.0;;;43012
2013-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;;;;;43012
2015-01;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;43012
2016-01;2.0;2.0;2.0;2.0;2.0;2.0;;1.0;1.0;;;;;;;;43012
2017-01;2.0;2.0;2.0;2.0;2.0;;1.0;1.0;;;;;;;;;43012
2018-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;43012
2019-01;4.0;3.0;1.0;;;;;;;;;;;;;;43012
2020-01;7.0;6.0;3.0;2.0;2.0;;;;;;;;;;;;43012
2022-01;3.0;3.0;1.0;;;;;;;;;;;;;;43012
2023-01;4.0;3.0;;;;;;;;;;;;;;;43012
2024-01;2.0;;;;;;;;;;;;;;;;43012
2009-01;8.0;8.0;8.0;6.0;6.0;6.0;6.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;43013
2010-01;8.0;8.0;4.0;4.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;;43013
2011-01;5.0;5.0;5.0;4.0;3.0;;;;;;;;;;;;43013
2013-01;3.0;3.0;2.0;;;;;;1.0;;;;;;;;43013
2015-01;5.0;2.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;;;;;;;43013
2016-01;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;3.0;;;;;;;;43013
2017-01;7.0;4.0;5.0;4.0;4.0;3.0;3.0;3.0;;;;;;;;;43013
2018-01;5.0;3.0;1.0;1.0;1.0;;;;;;;;;;;;43013
2019-01;7.0;6.0;5.0;3.0;3.0;2.0;;;;;;;;;;;43013
2020-01;3.0;2.0;;;;;;;;;;;;;;;43013
2021-01;3.0;3.0;3.0;3.0;;;;;;;;;;;;;43013
2022-01;4.0;3.0;2.0;;;;;;;;;;;;;;43013
2023-01;6.0;3.0;;;;;;;;;;;;;;;43013
2024-01;3.0;;;;;;;;;;;;;;;;43013
2009-01;11.0;10.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;6.0;6.0;6.0;;;;42010
2010-01;7.0;7.0;5.0;5.0;4.0;5.0;5.0;5.0;5.0;4.0;3.0;3.0;3.0;3.0;3.0;;42010
2011-01;8.0;3.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;;42010
2012-01;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;42010
2013-01;2.0;1.0;1.0;;;;;;;;;;;;;;42010
2014-01;3.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;;;;;42010
2016-01;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;42010
2017-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;42010
2018-01;2.0;2.0;1.0;;;;;;;;;;;;;;42010
2019-01;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;42010
2020-01;7.0;6.0;6.0;6.0;6.0;;;;;;;;;;;;42010
2021-01;5.0;4.0;4.0;4.0;;;;;;;;;;;;;42010
2022-01;2.0;;;;;;;;;;;;;;;;42010
2023-01;4.0;4.0;;;;;;;;;;;;;;;42010
2024-01;2.0;;;;;;;;;;;;;;;;42010
2009-01;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;42009
2010-01;16.0;16.0;7.0;2.0;2.0;2.0;1.0;1.0;1.0;;;;;1.0;1.0;;42009
2011-01;4.0;2.0;;;;;;;;;;;;;;;42009
2012-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;;;;42009
2014-01;2.0;2.0;2.0;1.0;1.0;;;;;;;;;;;;42009
2015-01;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;;;;;42009
2016-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;42009
2017-01;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;42009
2019-01;2.0;1.0;1.0;1.0;1.0;1.0;;;;;;;;;;;42009
2020-01;5.0;4.0;4.0;4.0;3.0;;;;;;;;;;;;42009
2021-01;3.0;3.0;3.0;3.0;;;;;;;;;;;;;42009
2023-01;1.0;1.0;;;;;;;;;;;;;;;42009
2024-01;1.0;;;;;;;;;;;;;;;;42009
2009-01;5.0;2.0;1.0;;1.0;;;;;;;;;;;;35091
2011-01;1.0;1.0;1.0;1.0;;;;;;;;;;;;;35091
2012-01;2.0;2.0;2.0;;;;;;;;;;;;;;35091
2013-01;1.0;1.0;1.0;;;;;;;;;;;;;;35091
2014-01;2.0;2.0;2.0;2.0;;;;;;;;;;;;;35091
2018-01;1.0;1.0;;;;;;;;;;;;;;;35091
2019-01;4.0;4.0;4.0;3.0;2.0;2.0;;;;;;;;;;;35091
2022-01;1.0;1.0;1.0;;;;;;;;;;;;;;35091
2009-01;76.0;71.0;61.0;51.0;51.0;48.0;46.0;44.0;44.0;43.0;23.0;25.0;25.0;18.0;16.0;7.0;35023
2010-01;12.0;11.0;8.0;7.0;6.0;5.0;5.0;4.0;4.0;3.0;3.0;3.0;1.0;1.0;1.0;;35023
2011-01;9.0;4.0;5.0;5.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;1.0;;;35023
2012-01;3.0;3.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;;;;;35023
2013-01;9.0;9.0;9.0;8.0;8.0;8.0;5.0;5.0;5.0;4.0;4.0;3.0;;;;;35023
