;regiao_saude;retencao_geral
0;35012;0.5211080121703854
0;35174;0.43953959675743093
0;35173;0.8315311418685121
0;35102;0.8019801980198019
0;35013;0.45216313269493846
0;35132;0.4479551582942175
0;35081;1.0675638179800222
0;35034;0.7105042016806721
0;35015;0.6774729365943066
0;35033;0.9859335038363173
0;35111;0.7911096256684492
0;35115;0.3256302521008403
0;35154;0.9520460358056266
0;35065;0.5412482065997131
0;35094;1.4002557544757033
0;35082;1.0985838779956425
0;35141;0.8052738336713996
0;35153;1.2973345588235294
0;35157;0.7749183006535949
0;35032;0.6111764705882353
0;35114;0.9696969696969697
0;35113;0.23200464396284828
0;35104;0.7961514392991241
0;35152;0.3235294117647059
0;35016;0.5238219665149354
0;26010;0.6615907259541426
0;26001;0.8607843137254901
0;26003;0.6337636798905609
0;26004;0.5585561497326204
0;26007;0.6081932773109244
0;26002;0.6458333333333331
0;26008;0.4545454545454546
0;26006;0.3710557070510324
0;26012;0.9353553921568627
0;26005;0.3878205128205129
0;26009;1.4909759358288768
0;26011;4.530882352941176
0;24004;0.5658422459893048
0;24008;0.6243606138107417
0;24006;0.48462566844919786
0;24002;0.6525735294117646
0;24005;0.4705882352941176
0;24003;0.37006578947368424
0;24001;0.5696366782006921
0;24007;0.7424740484429065
0;28001;0.8800356506238859
0;28007;0.3738562091503268
0;28005;0.33529411764705885
0;28006;0.4732808616404308
0;28002;0.3928752535496957
0;28003;0.6650541795665634
0;28004;0.64549436795995
0;23019;0.6418067226890757
0;23003;0.26956630109670987
0;23012;0.4536923704610363
0;23018;0.6498161764705882
0;23010;0.42997198879551823
0;23020;0.8252708978328173
0;23001;0.6316554756951012
0;23004;0.23680499597099114
0;23021;0.7832767722473605
0;23022;0.3814832384566729
0;23016;0.4402173913043479
0;23005;0.38291891891891894
0;23002;0.5384066247858366
0;23017;0.3871703853955375
0;23008;0.4252028397565923
0;23015;0.49862433862433864
0;23007;0.34978991596638653
0;23011;0.4894957983193277
0;23006;0.5736918907650614
0;23009;0.2900853889943074
0;23013;0.3806149732620321
0;23014;0.7148109243697479
